region_id,date,lat,lon,ValidFrac_Land,ValidPixCount,LandPixCount,WaterFrac_Valid,WaterPixCount,WaterFrac_Valid_NoPerm,WaterPixCount_NoPerm,NDWI_mean,DSWE_mean,n_scenes,CC_min,CC_med,ROI_ValidFrac,ROI_ValidPix
42.0,2019-09-18,9.750045741339749,-13.550061981519372,0.0,0.0,138012,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
43.0,2019-09-18,9.75004574133917,-13.45006152408987,0.0,0.0,138012,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
44.0,2019-09-18,9.750045741339646,-13.350061066661025,0.0,0.0,138012,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
45.0,2019-09-18,9.750045741338472,-13.25006060923686,0.0,0.0,138012,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
46.0,2019-09-18,9.750045741339944,-13.150060151805212,0.0,0.0,138012,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
47.0,2019-09-18,9.750045741339726,-13.050059694378712,0.0,0.0,138012,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
48.0,2019-09-18,9.850046208496948,-13.750062896372858,0.43752897385369227,60221.92549019606,137641,0.3939484355609915,23724.333333333336,0.39629068717139115,23865.388235294115,-0.21367977966940968,1.3598503730417777,1,,,0.026487370689464464,177661.44313725532
49.0,2019-09-18,9.850046208497377,-13.650062438948376,0.008526130281233177,1173.5450980392156,137641,0.8797376142006457,1032.4117647058824,0.8797376142006457,1032.4117647058824,0.40550418426682167,3.454700689046763,1,,,0.026487370689464464,177661.44313725532
50.0,2019-09-18,9.850046208496327,-13.550061981521555,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
51.0,2019-09-18,9.850046208495952,-13.450061524088675,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
52.0,2019-09-18,9.850046208495874,-13.350061066661818,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
53.0,2019-09-18,9.850046208496465,-13.250060609236673,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
54.0,2019-09-18,9.850046208495256,-13.150060151805132,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
55.0,2019-09-18,9.850046208495671,-13.05005969437859,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
