Region_ID,Date,lat_x,lon_x,ValidFrac_Land,ValidPixCount,LandPixCount,WaterFrac_Valid,WaterPixCount,WaterFrac_Valid_NoPerm,WaterPixCount_NoPerm,NDWI_mean,DSWE_mean,n_scenes,CC_min,CC_med,ROI_ValidFrac,ROI_ValidPix,lat_y,lon_y,Precip_mm,rain_sum_7,rain_sum_15,rain_sum_30,rain_sum_60,rain_sum_90,rain_days_7
60,2003-11-26,9.950046675591896,-13.350061066662407,0.4395953326150681,60506.3411764706,137641,0.0,0.0,0.0,0.0,-0.525273102881356,0.0,2,79.0,79.0,0.3355570259046148,2250715.8666666653,9.950046675591896,-13.350061066662407,23.71193617581824,160.47647904498373,237.80306106562676,1650.7073198510157,4291.965597932577,8714.989038698772,6.0
61,2003-11-26,9.95004667559168,-13.2500606092357,0.1467501917107177,20198.843137254906,137641,0.0,0.0,0.0,0.0,-0.5032285397525381,0.0,2,79.0,79.0,0.3355570259046148,2250715.8666666653,9.95004667559168,-13.2500606092357,25.72609633206824,184.62037417931398,255.44521449263158,1657.553106087242,4443.937167217375,8871.632749729255,7.0
62,2003-11-26,9.950046675592862,-13.150060151806134,0.0121751512993948,1675.8000000000002,137641,0.0,0.0,0.0,0.0,-0.3536387154716773,0.0,2,79.0,79.0,0.3355570259046148,2250715.8666666653,9.950046675592862,-13.150060151806134,25.548131763930115,193.99893127275547,256.4809727867967,1577.864984522556,4371.075593558491,8754.07608556787,7.0
4,2003-12-12,9.250043404668244,-13.3500610666612,0.4390051356961435,60425.10588235289,137641,0.5797144311266025,35029.30588235293,0.5822303961176509,35181.33333333332,-0.0633414362008745,2.298176540305739,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.250043404668244,-13.3500610666612,4.461900347223491,89.21755866416703,241.1596472826787,836.9142287043054,3698.026335390885,8566.83501534992,4.0
5,2003-12-12,9.250043404668542,-13.25006060923763,0.4851761423686594,66780.12941176465,137641,0.1244763838110116,8312.549019607846,0.1246718159029695,8325.600000000002,-0.4963990907532506,0.4202303221229428,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.250043404668542,-13.25006060923763,3.883362763872356,89.48106893607388,209.27843875112018,804.8818385792097,3797.80230444171,8339.254463360543,4.0
6,2003-12-12,9.250043404668832,-13.15006015180492,0.4944681468172882,68059.09019607837,137641,0.0718654055403298,4891.094117647059,0.0718875316420541,4892.6,-0.5399483662102218,0.2365854746290826,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.250043404668832,-13.15006015180492,3.486217015733928,93.07626837202321,184.44331227662047,793.8791033444127,3876.1738218019204,8136.0633664661,5.0
7,2003-12-12,9.250043404669082,-13.05005969437665,0.0006104827121307752,84.02745098039203,137641,0.0,0.0,0.0,0.0,-0.584683222505439,0.0,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.250043404669082,-13.05005969437665,4.271523111810893,109.73904856749783,190.52025819988927,808.2987372395713,3857.276969181974,7945.090993576581,5.0
12,2003-12-12,9.3500438721182,-13.35006106666309,0.8722543200263378,120057.95686274517,137641,0.1759316962568959,21122.0,0.1759316962568959,21122.0,-0.4111606883870997,0.6548542780596255,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.3500438721182,-13.35006106666309,3.802874141683788,70.2404288322569,190.45957974018535,665.6393254739363,3493.8821211109353,7839.36351378345,4.0
13,2003-12-12,9.350043872117311,-13.250060609236352,0.9521581505510716,131056.00000000004,137641,0.1344270133886786,17617.46666666667,0.1344270133886786,17617.46666666667,-0.4575444105323225,0.4701964554592437,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.350043872117311,-13.250060609236352,3.551223331442088,80.0674410284401,175.94689740659675,684.4741231394131,3748.03197063752,7898.8842445322225,4.0
14,2003-12-12,9.350043872118327,-13.150060151804857,0.9974808862669317,137294.26666666672,137641,0.0405256058276771,5563.933333333333,0.0405256058276771,5563.933333333333,-0.5414855136783875,0.1075582665748605,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.350043872118327,-13.150060151804857,3.3495063123609725,93.76065635391484,160.4477926609107,702.7880758610685,4007.5844242820936,7869.654380985434,5.0
15,2003-12-12,9.35004387211693,-13.050059694377891,0.0012697425000616,174.76862745098015,137641,0.0,0.0,0.0,0.0,-0.6247385716037993,0.0,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.35004387211693,-13.050059694377891,3.950797968855113,113.46993425198804,177.3250992861577,740.8626428437551,3955.1585862065153,7642.681746081348,5.0
19,2003-12-12,9.450044339506864,-13.450061524089884,0.8132891604488003,111941.93333333332,137641,0.1665524209277548,18644.2,0.1665524209277548,18644.2,-0.3443946494746253,0.5913339594515967,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.450044339506864,-13.450061524089884,2.931819313516826,50.57453193970975,162.72179647209128,515.261414889725,3175.592198560615,7102.8406892799685,4.0
20,2003-12-12,9.450044339507972,-13.350061066661814,0.8620547257706926,118654.0745098039,137641,0.0836875320775115,9929.866666666663,0.0836875320775115,9929.866666666663,-0.466751846891125,0.2727991724435796,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.450044339507972,-13.350061066661814,3.3468911585714523,65.96311197885285,171.2262356174179,612.6690539163668,3564.3321821118193,7560.933596723611,4.0
21,2003-12-12,9.45004433950898,-13.2500606092375,0.928845329516641,127847.19999999998,137641,0.0525298950622305,6715.8,0.0525298950622305,6715.8,-0.5211216729980046,0.1301772741209819,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.45004433950898,-13.2500606092375,3.6179134783651534,86.94414810546647,171.59697930188855,716.3249286455233,4140.585180896004,8043.948139333064,5.0
22,2003-12-12,9.45004433950805,-13.150060151803617,1.0003594175299169,137690.4705882353,137641,0.0254406373830247,3502.9333333333334,0.0254406373830247,3502.9333333333334,-0.5728534979371077,0.0620173637545082,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.45004433950805,-13.150060151803617,3.840916806211681,106.85212740012417,175.49635241599762,789.6533100498041,4489.243587071677,8264.857314796085,6.0
23,2003-12-12,9.450044339509152,-13.050059694379437,0.0013124794239518,180.65098039215655,137641,0.0107671601615074,1.9450980392156865,0.0162375721790474,2.933333333333333,-0.6027182333563921,0.0215343203230148,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.450044339509152,-13.050059694379437,4.066781157007426,124.56754983671915,189.6651047733613,794.0456582796892,4281.677180493852,7847.2418554955075,5.0
26,2003-12-12,9.550044806846229,-13.550061981519118,0.753736966484707,103745.10980392156,137641,0.3575960660446721,37098.843137254895,0.3575960660446721,37098.843137254895,-0.2536741273455479,1.251260640567684,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.550044806846229,-13.550061981519118,3.700234943380565,49.86816101976689,158.7865804773756,464.75085938397245,3406.9208321744995,7421.648473747904,3.0
27,2003-12-12,9.55004480684644,-13.450061524090136,0.803149910729689,110546.35686274512,137641,0.1126676658866667,12455.0,0.1126676658866667,12455.0,-0.4073728458526021,0.3601614242499845,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.55004480684644,-13.450061524090136,2.165512197962016,47.79160225101742,137.3727242914029,434.96928593191694,3192.6572775120335,6714.23501920783,3.0
28,2003-12-12,9.550044806845966,-13.35006106666091,0.8474726024265168,116646.9764705882,137641,0.0356580181145866,4159.4,0.0356580181145866,4159.4,-0.5352948844117372,0.0883909180100614,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.550044806845966,-13.35006106666091,2.8517479238416854,71.87248409994851,156.5697449711152,607.9699485195001,3870.0048369938927,7465.374545463259,4.0
29,2003-12-12,9.550044806845282,-13.25006060923807,0.9027290802401416,124252.53333333334,137641,0.0012742865604886,158.33333333333334,0.0012742865604886,158.33333333333334,-0.5772526378776258,0.0013118444801661,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.550044806845282,-13.25006060923807,3.836625271787853,99.88091902145158,181.20989906461915,809.0005390909632,4678.750459628781,8426.606946893866,5.0
30,2003-12-12,9.550044806844625,-13.15006015180468,0.9963765641536072,137142.26666666663,137641,0.0,0.0,0.0,0.0,-0.6093252026112997,0.0,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.550044806844625,-13.15006015180468,4.471064561357707,123.589862299049,201.12707610102376,931.1456870851238,5091.481654497465,8863.801583916778,6.0
31,2003-12-12,9.5500448068442,-13.050059694377682,0.0013128498106255,180.70196078431343,137641,0.0,0.0,0.0,0.0,-0.6319283257302889,0.0,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.5500448068442,-13.050059694377682,4.385323279848308,138.87462967344533,211.9237962630578,898.6640688595492,4725.892972725113,8273.064493470723,5.0
34,2003-12-12,9.65004527412241,-13.550061981518583,0.743248499114847,102301.46666666666,137641,0.0665985890068699,6813.133333333334,0.0665985890068699,6813.133333333334,-0.3668860101822989,0.1604669076103177,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.65004527412241,-13.550061981518583,2.168097549429149,41.79083944567452,116.06214060308417,344.8136834991295,3323.6514996389346,6674.486441806788,3.0
35,2003-12-12,9.650045274122595,-13.45006152409026,0.7880437757160537,108467.13333333336,137641,0.1151427129692742,12489.200000000004,0.1151427129692742,12489.200000000004,-0.4179721770986664,0.2558649102308717,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.650045274122595,-13.45006152409026,0.9928206143285934,41.715953660094954,99.90407856972894,332.92328888598274,3153.0256863335567,6083.567082219655,3.0
36,2003-12-12,9.650045274122666,-13.350061066661208,0.8339462805414083,114785.19999999998,137641,0.0052974309115344,608.0666666666667,0.0052974309115344,608.0666666666667,-0.5658941813339949,0.008533039683397,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.650045274122666,-13.350061066661208,2.3415247139837447,71.28994741746152,138.27367271156987,581.1874786955435,4032.2024128983217,7253.842191108401,5.0
37,2003-12-12,9.650045274124125,-13.250060609236977,0.8847247549785311,121774.4,137641,3.284762643051413e-05,4.0,3.284762643051413e-05,4.0,-0.5897573069054318,3.284762643051413e-05,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.650045274124125,-13.250060609236977,3.787347131719798,102.27082499572072,179.04581460030755,840.4103950229604,4957.221362332482,8502.461495146985,6.0
38,2003-12-12,9.650045274124045,-13.150060151806525,0.9770000417397292,134475.2627450981,137641,0.0,0.0,0.0,0.0,-0.6021324034659356,0.0,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.650045274124045,-13.150060151806525,4.751541667928905,128.4911801786066,210.45203837426385,1009.2082046535928,5480.375211278578,9189.262480744059,6.0
39,2003-12-12,9.650045274123608,-13.05005969437672,0.0013128498106255,180.70196078431343,137641,0.0,0.0,0.0,0.0,-0.6448528364327698,0.0,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.650045274123608,-13.05005969437672,4.370653086652965,140.48151501723538,216.61438750894746,927.8352814358791,4884.890416229745,8333.207058989341,5.0
41,2003-12-12,9.750045741340204,-13.650062438949009,0.6684134315117811,92249.07450980392,138012,0.6149872846378308,56732.00784313725,0.6149872846378308,56732.00784313725,-0.0289916390097043,2.421359368332469,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.750045741340204,-13.650062438949009,2.6131393549349013,31.211773094618422,115.82394833536824,328.532380480798,3460.3475570330816,7186.780542404289,3.0
42,2003-12-12,9.750045741339749,-13.550061981519372,0.6742215652745172,93050.66666666666,138012,0.1273506906631513,11850.06666666667,0.1273506906631513,11850.06666666667,-0.4294431375333759,0.4516858199117328,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.750045741339749,-13.550061981519372,1.814563774814815,30.91576152750264,100.31303069414577,320.2592827943285,3304.985727707525,6581.64109595948,3.0
43,2003-12-12,9.75004574133917,-13.45006152408987,0.641412369370552,88522.60392156862,138012,0.0116565331446971,1031.8666666666668,0.0116565331446971,1031.8666666666668,-0.5305152098772199,0.0173371914668609,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.75004574133917,-13.45006152408987,1.0383660135175887,33.12800468214806,87.32812250824651,335.55096151355104,3227.076059731324,6057.127960295315,4.0
44,2003-12-12,9.750045741339646,-13.350061066661024,0.8061801389251174,111262.53333333333,138012,0.0007501776578878305,83.46666666666665,0.0007501776578878305,83.46666666666665,-0.5945828010948251,0.0010647489601171,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.750045741339646,-13.350061066661024,1.84373652314207,51.127996456706626,109.92053667875012,495.7481403467376,3773.1119054953056,6728.630388424631,4.0
45,2003-12-12,9.750045741338472,-13.25006060923686,0.8702823511226359,120109.40784313722,138012,0.0,0.0,0.0,0.0,-0.5631175214568978,0.0,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.750045741338472,-13.25006060923686,2.951958232870311,72.14214668878327,139.42741560610017,683.4537325990517,4439.120703900834,7632.993323997493,5.0
46,2003-12-12,9.750045741339944,-13.150060151805212,0.9558570070349092,131919.7372549019,138012,0.0,0.0,0.0,0.0,-0.5871823595717095,0.0,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.750045741339944,-13.150060151805212,3.7707993922140304,91.62361563452492,164.36389605375012,822.4636208829602,4867.15400271364,8214.021957748468,5.0
47,2003-12-12,9.750045741339726,-13.050059694378712,0.001309349059161,180.70588235294088,138012,0.0,0.0,0.0,0.0,-0.5802992249468949,0.0,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.750045741339726,-13.050059694378712,3.353283756723613,101.3130193323737,165.03526973398408,726.3278388050516,4182.191771979114,7280.413372711177,5.0
49,2003-12-12,9.850046208497377,-13.650062438948376,0.4654015682456678,64058.33725490197,137641,0.1852489115925948,11866.737254901958,0.1852489115925948,11866.737254901958,-0.4336147131591881,0.6593316655724842,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.850046208497377,-13.650062438948376,1.6185389993097488,17.602095541441543,96.2575008613058,289.8008669358809,3385.2704573074775,7097.485043377514,3.0
50,2003-12-12,9.850046208496329,-13.550061981521557,0.5409478280454224,74456.59999999999,137641,0.0187536542540665,1396.3333333333333,0.0187536542540665,1396.3333333333333,-0.5687751304137431,0.0483574771522381,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.850046208496329,-13.550061981521557,1.2496495780851546,17.935680386507613,82.1694047641941,301.1734070819934,3242.2196311528282,6411.138381146724,3.0
51,2003-12-12,9.850046208495952,-13.450061524088676,0.695047744979088,95667.06666666664,137641,0.0004599283905433149,44.0,0.0004599283905433149,44.0,-0.574970469927293,0.0006062692420798242,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.850046208495952,-13.450061524088676,0.9865546760465804,19.04757336982499,71.61143566342076,320.5952555504758,3163.3846187616186,5893.019657851095,4.0
52,2003-12-12,9.850046208495874,-13.350061066661818,0.7688774619851498,105829.062745098,137641,0.0,0.0,0.0,0.0,-0.5804430051345641,0.0,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.850046208495874,-13.350061066661818,1.3466561374571029,26.02337689408074,79.29543736251077,395.4355637175162,3408.202615159233,6125.016823680038,4.0
53,2003-12-12,9.850046208496464,-13.250060609236671,0.8096439857537885,111440.2078431372,137641,0.0,0.0,0.0,0.0,-0.5291428362503506,0.0,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.850046208496464,-13.250060609236671,1.930111104002208,34.905191671931846,92.50403898628434,488.7143629235346,3750.7154099295335,6573.1295182266185,4.0
54,2003-12-12,9.850046208495256,-13.150060151805132,0.8982788273728856,123639.99607843134,137641,0.0,0.0,0.0,0.0,-0.5603697940745277,0.0,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.850046208495256,-13.150060151805132,2.3492956695463363,43.215204191291654,101.75366285117349,545.9303375897128,3894.2035190413194,6765.645347804661,5.0
55,2003-12-12,9.850046208495671,-13.05005969437859,0.0013128498106255,180.70196078431343,137641,0.0,0.0,0.0,0.0,-0.5338437276785892,0.0,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.850046208495671,-13.05005969437859,2.1081725296880904,52.53628284939538,99.99567600758752,471.5037694764455,3279.1204001406627,5972.051129014129,4.0
56,2003-12-12,9.950046675592342,-13.750062896373633,0.0606006446722512,8341.133333333333,137641,0.0148914733456543,124.21176470588232,0.0148914733456543,124.21176470588232,-0.4039743902585042,0.0448356808615371,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.950046675592342,-13.750062896373633,0.6346041498090926,6.1490537346249425,80.53677487047395,223.53187805089547,3252.3012660095887,7186.157957919771,2.0
57,2003-12-12,9.950046675591777,-13.650062438947748,0.4575553254409631,62978.3725490196,137641,0.1243344976504539,7830.384313725491,0.1243344976504539,7830.384313725491,-0.4324529842608728,0.4374359451750788,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.950046675591777,-13.650062438947748,0.6692269978429977,6.828053084099622,73.92854573996743,245.6944887158592,3211.51101175942,6732.02232298338,2.0
58,2003-12-12,9.950046675594129,-13.55006198152084,0.4429742277829608,60971.41568627452,137641,0.0,0.0,0.0,0.0,-0.5498552024097849,0.0,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.950046675594129,-13.55006198152084,0.7334510025884811,7.908249434912307,64.52782875718555,269.6657706615646,3124.3449929753733,6163.224905998344,2.0
59,2003-12-12,9.950046675593796,-13.450061524090115,0.4735279373408317,65176.85882352942,137641,0.0,0.0,0.0,0.0,-0.4976178390244,0.0,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.950046675593796,-13.450061524090115,0.812389904012889,8.61583852478276,56.38002375932417,291.931724604698,3062.7665105859237,5695.565020934578,3.0
60,2003-12-12,9.950046675591896,-13.350061066662407,0.7038529473733245,96879.02352941176,137641,0.0,0.0,0.0,0.0,-0.4785831028329864,0.0,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.950046675591896,-13.350061066662407,0.9894156989957992,8.419042614185457,54.91274553211412,312.3456057724674,3134.0865069652396,5701.294855483706,3.0
61,2003-12-12,9.95004667559168,-13.2500606092357,0.7650736763199405,105305.50588235293,137641,0.0,0.0,0.0,0.0,-0.4874822480200803,0.0,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.95004667559168,-13.2500606092357,1.192697340002269,7.867125955307586,54.97437021555385,331.6750856679995,3236.456873419364,5820.332318813438,3.0
62,2003-12-12,9.950046675592862,-13.150060151806134,0.8413464638258293,115803.76862745098,137641,0.0007909932559680657,91.59999999999998,0.0007909932559680657,91.59999999999998,-0.4394677375744231,0.000953912536491328,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.950046675592862,-13.150060151806134,1.335524970045299,9.682294142329795,54.227456029970256,331.4452762347777,3160.5460043648677,5717.779288337464,3.0
63,2003-12-12,9.95004667559305,-13.050059694376952,0.0013110833511047,180.4588235294115,137641,0.0565877827759307,10.211764705882352,0.0853380272507987,15.399999999999991,-0.4649513050031953,0.0754503770345742,2,4.0,4.0,0.7640781409822179,5124979.250980411,9.95004667559305,-13.050059694376952,1.2602294025327865,17.129548055017096,51.29883023770532,281.23818473938303,2650.9694276029663,5076.75815679961,2.0
4,2004-01-29,9.250043404668244,-13.3500610666612,0.4403010331936259,60603.47450980387,137641,0.5601717910951333,33948.35686274509,0.5626069067676573,34095.93333333333,-0.0461816722225877,2.220990435674239,2,7.0,7.0,0.8039134003030726,5392170.34901963,9.250043404668244,-13.3500610666612,0.021013376283463,19.550882047951745,19.67273484768839,19.807898279736946,224.22728075650866,1724.366715343404,2.0
5,2004-01-29,9.250043404668542,-13.25006060923763,0.4835062682958546,66550.28627450972,137641,0.1173842124277778,7811.952941176474,0.1175652343211147,7824.000000000004,-0.4987241020485111,0.405049155516958,2,7.0,7.0,0.8039134003030726,5392170.34901963,9.250043404668542,-13.25006060923763,0.021013376283463,16.520777485311555,16.62223059537382,16.763794076155133,219.81476939288314,1745.6610688732148,2.0
6,2004-01-29,9.250043404668832,-13.15006015180492,0.4958960729183089,68255.63137254896,137641,0.0674874143832763,4606.396078431371,0.0675021226432168,4607.4,-0.5300734697636016,0.2241221093529252,2,7.0,7.0,0.8039134003030726,5392170.34901963,9.250043404668832,-13.15006015180492,0.021013376283463,13.132252498508022,13.209901003563116,13.357305739532418,218.39048194703992,1791.343744078386,2.0
7,2004-01-29,9.250043404669082,-13.05005969437665,0.0006175485502139615,84.99999999999987,137641,0.0,0.0,0.0,0.0,-0.5278569019502084,0.0,2,7.0,7.0,0.8039134003030726,5392170.34901963,9.250043404669082,-13.05005969437665,0.021013376283463,11.093713111222314,11.198714560293865,11.33530850381703,226.1559622642153,1824.9331863389493,2.0
12,2004-01-29,9.3500438721182,-13.35006106666309,0.8700377837144118,119752.87058823535,137641,0.1715282472904492,20541.0,0.1715282472904492,20541.0,-0.3985799420112764,0.646915042226504,2,7.0,7.0,0.8039134003030726,5392170.34901963,9.3500438721182,-13.35006106666309,0.021013376283463,24.969059742034005,25.09045060577364,25.225614037822197,198.54758067992861,1503.0133390591623,2.0
13,2004-01-29,9.350043872117311,-13.250060609236352,0.9496545360757336,130711.40000000004,137641,0.1293699962920856,16910.133333333335,0.1293699962920856,16910.133333333335,-0.4540739150889746,0.4679591833612064,2,7.0,7.0,0.8039134003030726,5392170.34901963,9.350043872117311,-13.250060609236352,0.021013376283463,20.038192859828996,20.147141253971768,20.282304686020325,204.75939235655005,1597.6484754846574,2.0
14,2004-01-29,9.350043872118327,-13.150060151804857,0.998561475141855,137443.00000000006,137641,0.0275129811388478,3781.466666666667,0.0275129811388478,3781.466666666667,-0.5079627965315865,0.079801323700249,2,7.0,7.0,0.8039134003030726,5392170.34901963,9.350043872118327,-13.150060151804857,0.021013376283463,15.49696060919814,15.583238749229622,15.71875980914683,212.37072202382024,1711.3926160873057,1.0
15,2004-01-29,9.35004387211693,-13.050059694377891,0.00126620958102,174.2823529411762,137641,0.0,0.0,0.0,0.0,-0.5897476490521776,0.0,2,7.0,7.0,0.8039134003030726,5392170.34901963,9.35004387211693,-13.050059694377891,0.021013376283463,13.618711150229501,13.744870385551167,13.88110670120568,222.0587743726128,1793.3048300237538,1.0
19,2004-01-29,9.450044339506864,-13.450061524089884,0.8117595774514862,111731.4,137641,0.1352123634597496,15107.466666666667,0.1352123634597496,15107.466666666667,-0.331508680094087,0.4949656050134519,2,7.0,7.0,0.8039134003030726,5392170.34901963,9.450044339506864,-13.450061524089884,0.021013376283463,52.25310358309844,52.39791162165375,52.533075053702305,185.90968328533108,1387.0295213327884,2.0
20,2004-01-29,9.450044339507972,-13.350061066661814,0.8512725417685764,117170.00392156864,137641,0.0754095164087201,8835.733333333334,0.0754095164087201,8835.733333333334,-0.434301532986611,0.2708753572109786,2,7.0,7.0,0.8039134003030726,5392170.34901963,9.450044339507972,-13.350061066661814,0.021013376283463,42.949609226525354,43.07343643012018,43.20859986216874,200.7748106774443,1557.2855688423992,2.0
21,2004-01-29,9.45004433950898,-13.2500606092375,0.926619248625046,127540.79999999996,137641,0.0422662133738118,5390.666666666667,0.0422662133738118,5390.666666666667,-0.4659476617802545,0.1163178109802248,2,7.0,7.0,0.8039134003030726,5392170.34901963,9.45004433950898,-13.2500606092375,0.021013376283463,37.8755263527637,37.974803893291664,38.10996732534022,222.58036623713906,1820.5325074286343,2.0
22,2004-01-29,9.45004433950805,-13.150060151803617,0.9994037914204482,137558.93725490192,137641,0.016971634461481,2334.6,0.016971634461481,2334.6,-0.5178542818053785,0.0466098395927489,2,7.0,7.0,0.8039134003030726,5392170.34901963,9.45004433950805,-13.150060151803617,0.021013376283463,33.77908165657573,33.89300890120239,34.030318100462864,238.7586985063308,2004.7175382987741,2.0
23,2004-01-29,9.450044339509152,-13.050059694379437,0.0013054135858686,179.67843137254874,137641,0.0108254397834912,1.9450980392156865,0.0163254616089746,2.933333333333333,-0.5431175708688248,0.0216508795669824,2,7.0,7.0,0.8039134003030726,5392170.34901963,9.450044339509152,-13.050059694379437,0.021013376283463,32.194459578931856,32.38567355873556,32.53037373394818,242.01414122251208,2007.0024488286258,2.0
26,2004-01-29,9.550044806846229,-13.550061981519118,0.7375709272673114,101520.0,137641,0.3350811971754818,34017.443137254915,0.3350811971754818,34017.443137254915,-0.2245570244447577,1.2148394984471331,2,7.0,7.0,0.8039134003030726,5392170.34901963,9.550044806846229,-13.550061981519118,0.021013376283463,58.825044660807635,58.93353856953354,59.068702001582096,179.35061308560307,1446.7843334914328,2.0
27,2004-01-29,9.55004480684644,-13.450061524090136,0.7626928022900153,104977.8,137641,0.1018170825958758,10688.533333333333,0.1018170825958758,10688.533333333333,-0.3912828031917215,0.3524484859338514,2,7.0,7.0,0.8039134003030726,5392170.34901963,9.55004480684644,-13.450061524090136,0.021013376283463,68.11126950287894,68.23585107775898,68.37101450980754,185.11599528608258,1407.4354015083195,2.0
28,2004-01-29,9.550044806845966,-13.35006106666091,0.7073987159833675,97367.06666666668,137641,0.0251248539889599,2446.3333333333326,0.0251248539889599,2446.3333333333326,-0.4889743309431817,0.0681031094702794,2,7.0,7.0,0.8039134003030726,5392170.34901963,9.550044806845966,-13.35006106666091,0.021013376283463,65.35887601876311,65.46284742506714,65.5980108571157,217.07168447790082,1763.9361118690254,2.0
29,2004-01-29,9.550044806845282,-13.25006060923807,0.7955236206266059,109496.66666666666,137641,0.0026247374349295,287.4,0.0026247374349295,287.4,-0.4934709871741852,0.0037249231331242,2,7.0,7.0,0.8039134003030726,5392170.34901963,9.550044806845282,-13.25006060923807,0.021013376283463,60.719118221641104,60.81771030875415,60.95287374080271,252.837127475118,2177.5068167389513,2.0
